IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ITA,Italy,Year,2016,true,Sex,Male,MLE,,,,,,,,,,35.6,,,34.7,,36.5,35.6 [34.7 – 36.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,35.6,,,34.9,,36.3,35.6 [34.9 – 36.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,35.7,,,34.5,,36.8,35.7 [34.5 – 36.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,35.8,,,34.7,,36.9,35.8 [34.7 – 36.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36,,,35.2,,36.9,36 [35.2 – 36.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,FRA,France,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.1,,,35,,37.2,36.1 [35 – 37.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36.3,,,34.7,,37.9,36.3 [34.7 – 37.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.5,,,34.8,,38.3,36.5 [34.8 – 38.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,DEU,Germany,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.5,,,35.5,,37.4,36.5 [35.5 – 37.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36.7,,,34.1,,39.2,36.7 [34.1 – 39.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.7,,,35.1,,38.2,36.7 [35.1 – 38.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36.8,,,35.5,,38.1,36.8 [35.5 – 38.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36.9,,,35.5,,38.4,36.9 [35.5 – 38.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,HUN,Hungary,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37,,,35.8,,38.2,37 [35.8 – 38.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,POL,Poland,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37,,,35.8,,38.2,37 [35.8 – 38.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37,,,36.1,,37.9,37 [36.1 – 37.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,LVA,Latvia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.2,,,36,,38.3,37.2 [36 – 38.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.2,,,36,,38.4,37.2 [36 – 38.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.3,,,35.3,,39.3,37.3 [35.3 – 39.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.5,,,35.7,,39.2,37.5 [35.7 – 39.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.5,,,36.1,,38.9,37.5 [36.1 – 38.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,MLT,Malta,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.5,,,36.2,,38.8,37.5 [36.2 – 38.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.6,,,36.2,,39,37.6 [36.2 – 39],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.7,,,36.2,,39.1,37.7 [36.2 – 39.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.9,,,36.3,,39.4,37.9 [36.3 – 39.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ISL,Iceland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,38,,,36.8,,39.2,38 [36.8 – 39.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.1,,,35.4,,40.8,38.1 [35.4 – 40.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.2,,,36.9,,39.5,38.2 [36.9 – 39.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.3,,,36.4,,40.3,38.3 [36.4 – 40.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.3,,,37.1,,39.5,38.3 [37.1 – 39.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,PRT,Portugal,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.4,,,37.1,,39.7,38.4 [37.1 – 39.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.6,,,36.7,,40.5,38.6 [36.7 – 40.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39,,,37.5,,40.5,39 [37.5 – 40.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.5,,,37.5,,41.5,39.5 [37.5 – 41.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Male,MLE,,,,,,,,,,39.6,,,37.3,,41.8,39.6 [37.3 – 41.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.9,,,38.7,,41.2,39.9 [38.7 – 41.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,4.2,,,3.9,,4.4,4.2 [3.9 – 4.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.4,,,39,,41.7,40.4 [39 – 41.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.5,,,38.4,,42.5,40.5 [38.4 – 42.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.6,,,38.8,,42.4,40.6 [38.8 – 42.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.6,,,39.4,,41.9,40.6 [39.4 – 41.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ROU,Romania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.7,,,39.3,,42,40.7 [39.3 – 42],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.7,,,39.7,,41.8,40.7 [39.7 – 41.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.8,,,38.9,,42.8,40.8 [38.9 – 42.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,CAN,Canada,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.8,,,39.7,,41.9,40.8 [39.7 – 41.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.9,,,38.7,,43.2,40.9 [38.7 – 43.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.9,,,39.5,,42.3,40.9 [39.5 – 42.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41,,,39.4,,42.6,41 [39.4 – 42.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41,,,39.8,,42.3,41 [39.8 – 42.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41,,,39.9,,42,41 [39.9 – 42],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,USA,United States of America,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41,,,40,,42.1,41 [40 – 42.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.1,,,39.7,,42.4,41.1 [39.7 – 42.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,CZE,Czechia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.3,,,40.1,,42.4,41.3 [40.1 – 42.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.4,,,40.2,,42.7,41.4 [40.2 – 42.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.5,,,39.9,,43.1,41.5 [39.9 – 43.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.5,,,40.4,,42.7,41.5 [40.4 – 42.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.7,,,38.6,,44.9,41.7 [38.6 – 44.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.7,,,39.7,,43.8,41.7 [39.7 – 43.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.7,,,39.8,,43.6,41.7 [39.8 – 43.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.7,,,40.3,,43,41.7 [40.3 – 43],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.1,,,40.5,,43.7,42.1 [40.5 – 43.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.1,,,40.8,,43.3,42.1 [40.8 – 43.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.6,,,40.5,,44.7,42.6 [40.5 – 44.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.6,,,41,,44.2,42.6 [41 – 44.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.7,,,41.1,,44.2,42.7 [41.1 – 44.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,42.8,,,41.4,,44.3,42.8 [41.4 – 44.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,43.1,,,41.2,,45,43.1 [41.2 – 45],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.2,,,40.9,,45.6,43.2 [40.9 – 45.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.4,,,42.1,,44.7,43.4 [42.1 – 44.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,43.5,,,41.6,,45.4,43.5 [41.6 – 45.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,43.5,,,41.7,,45.4,43.5 [41.7 – 45.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,43.5,,,41.8,,45.1,43.5 [41.8 – 45.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.6,,,41.8,,45.3,43.6 [41.8 – 45.3],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.6,,,42.4,,44.7,43.6 [42.4 – 44.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.6,,,42.4,,44.8,43.6 [42.4 – 44.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ESP,Spain,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.8,,,42.3,,45.2,43.8 [42.3 – 45.2],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,43.9,,,42.3,,45.5,43.9 [42.3 – 45.5],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.9,,,42.4,,45.4,43.9 [42.4 – 45.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.1,,,41.8,,46.4,44.1 [41.8 – 46.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,44.2,,,41.7,,46.8,44.2 [41.7 – 46.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.2,,,42.5,,45.8,44.2 [42.5 – 45.8],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.3,,,42.1,,46.4,44.3 [42.1 – 46.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.3,,,42.1,,46.4,44.3 [42.1 – 46.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.4,,,42.9,,46,44.4 [42.9 – 46],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.4,,,43.1,,45.6,44.4 [43.1 – 45.6],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,FIN,Finland,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.5,,,43,,46,44.5 [43 – 46],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45,,,43.2,,46.7,45 [43.2 – 46.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.1,,,43.8,,46.4,45.1 [43.8 – 46.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,45.1,,,44,,46.1,45.1 [44 – 46.1],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.1,,,44.2,,46,45.1 [44.2 – 46],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,45.5,,,44.1,,46.9,45.5 [44.1 – 46.9],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,AND,Andorra,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.6,,,44.2,,47,45.6 [44.2 – 47],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,AUT,Austria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.7,,,44.7,,46.7,45.7 [44.7 – 46.7],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.8,,,44.2,,47.4,45.8 [44.2 – 47.4],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,46,,,44,,48,46 [44 – 48],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.1,,,44.2,,48,46.1 [44.2 – 48],,,EN,2018-08-24T03:00:00.000Z
SA_0000001751,"Alcohol, average daily intake in grams among drinkers with 95%CI",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.3,,,44.8,,47.7,46.3 [44.8 – 47.7],,,EN,2018-08-24T03:00:00.000Z
